"run","disturbance","uplandAmount","costPromotiveDecRate","costDemotiveRes","disturbanceDelay","infert","costDemotiveDecRate","costPromotiveIncRate","fecundityPromotiveIncRate","gravityConstant","obTargetID","obSourceID","fecundityPromotiveRes","importsConstant","costDemotiveMax","fecundityPromotiveMax","importsCoefficient","fecundityDemotiveIncRate","costPromotiveRes","fecundityDemotiveDecRate","fecundityDemotiveMax","fecundityDemotiveRes","costPromotiveMax","randomSeed","importsDistanceDecayTerm","fecundityPromotiveDecRate","trafficLongCoefficient","costDemotiveIncRate","trafficShortCoefficient","migrationDistanceThreshold"
861,0.2,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.38,681382685,2.0,1.0,0.03,0.05,0.05,100.0
868,0.2,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.57,681394076,2.0,1.0,0.03,0.05,0.05,100.0
875,0.2,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.76,681406997,2.0,1.0,0.03,0.05,0.05,100.0
882,0.2,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.95,681420818,2.0,1.0,0.03,0.05,0.05,100.0
889,0.2,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.0,681433593,2.0,1.0,0.03,0.05,0.05,100.0
896,0.2,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.19,681442315,2.0,1.0,0.03,0.05,0.05,100.0
903,0.2,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.38,681452855,2.0,1.0,0.03,0.05,0.05,100.0
910,0.2,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.57,681464755,2.0,1.0,0.03,0.05,0.05,100.0
917,0.2,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.76,681476092,2.0,1.0,0.03,0.05,0.05,100.0
924,0.2,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.95,681489049,2.0,1.0,0.03,0.05,0.05,100.0
931,0.2,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.0,681502433,2.0,1.0,0.03,0.05,0.05,100.0
938,0.2,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.19,681511040,2.0,1.0,0.03,0.05,0.05,100.0
945,0.2,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.38,681522157,2.0,1.0,0.03,0.05,0.05,100.0
952,0.2,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.57,681533512,2.0,1.0,0.03,0.05,0.05,100.0
959,0.2,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.76,681545145,2.0,1.0,0.03,0.05,0.05,100.0
966,0.2,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.95,681558436,2.0,1.0,0.03,0.05,0.05,100.0
973,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.0,681571334,2.0,1.0,0.03,0.05,0.05,100.0
980,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.19,681581932,2.0,1.0,0.03,0.05,0.05,100.0
987,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.38,681593633,2.0,1.0,0.03,0.05,0.05,100.0
994,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.57,681606202,2.0,1.0,0.03,0.05,0.05,100.0
1001,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.76,681617038,2.0,1.0,0.03,0.05,0.05,100.0
1008,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.95,681629010,2.0,1.0,0.03,0.05,0.05,100.0
1015,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.0,681640134,2.0,1.0,0.03,0.05,0.05,100.0
1022,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.19,681649316,2.0,1.0,0.03,0.05,0.05,100.0
1029,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.38,681661012,2.0,1.0,0.03,0.05,0.05,100.0
1036,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.57,681672456,2.0,1.0,0.03,0.05,0.05,100.0
1043,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.76,681684128,2.0,1.0,0.03,0.05,0.05,100.0
1050,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.95,681696328,2.0,1.0,0.03,0.05,0.05,100.0
1057,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.0,681709381,2.0,1.0,0.03,0.05,0.05,100.0
1064,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.19,681718338,2.0,1.0,0.03,0.05,0.05,100.0
1071,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.38,681729639,2.0,1.0,0.03,0.05,0.05,100.0
1078,0.2,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.57,681740248,2.0,1.0,0.03,0.05,0.05,100.0
1085,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.76,681752648,2.0,1.0,0.03,0.05,0.05,100.0
1092,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.95,681766425,2.0,1.0,0.03,0.05,0.05,100.0
1099,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.0,681780075,2.0,1.0,0.03,0.05,0.05,100.0
1106,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.19,681789766,2.0,1.0,0.03,0.05,0.05,100.0
1113,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.38,681800316,2.0,1.0,0.03,0.05,0.05,100.0
1120,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.57,681811066,2.0,1.0,0.03,0.05,0.05,100.0
1127,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.76,681822060,2.0,1.0,0.03,0.05,0.05,100.0
1134,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.95,681833046,2.0,1.0,0.03,0.05,0.05,100.0
1141,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.0,681844615,2.0,1.0,0.03,0.05,0.05,100.0
1148,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.19,681853361,2.0,1.0,0.03,0.05,0.05,100.0
1155,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.38,681865066,2.0,1.0,0.03,0.05,0.05,100.0
1162,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.57,681875333,2.0,1.0,0.03,0.05,0.05,100.0
1169,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.76,681886821,2.0,1.0,0.03,0.05,0.05,100.0
1176,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.95,681898804,2.0,1.0,0.03,0.05,0.05,100.0
1183,0.2,80,1.0,0.8,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.0,681911512,2.0,1.0,0.03,0.05,0.05,100.0
1190,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.19,681919082,2.0,1.0,0.03,0.05,0.05,100.0
1197,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.38,681930258,2.0,1.0,0.03,0.05,0.05,100.0
1204,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.57,681942251,2.0,1.0,0.03,0.05,0.05,100.0
1211,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.76,681954726,2.0,1.0,0.03,0.05,0.05,100.0
1218,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.95,681964220,2.0,1.0,0.03,0.05,0.05,100.0
1225,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.0,681973198,2.0,1.0,0.03,0.05,0.05,100.0
1232,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.19,681980230,2.0,1.0,0.03,0.05,0.05,100.0
1239,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.38,681990600,2.0,1.0,0.03,0.05,0.05,100.0
1246,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.57,682000566,2.0,1.0,0.03,0.05,0.05,100.0
1253,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.76,682011007,2.0,1.0,0.03,0.05,0.05,100.0
1260,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.95,682020607,2.0,1.0,0.03,0.05,0.05,100.0
1267,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.0,682030780,2.0,1.0,0.03,0.05,0.05,100.0
1274,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.19,682037237,2.0,1.0,0.03,0.05,0.05,100.0
1281,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.38,682047525,2.0,1.0,0.03,0.05,0.05,100.0
1288,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.57,682058120,2.0,1.0,0.03,0.05,0.05,100.0
1295,0.2,80,1.0,1.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.76,682069011,2.0,1.0,0.03,0.05,0.05,100.0
1302,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.95,682080782,2.0,1.0,0.03,0.05,0.05,100.0
1309,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.0,682094168,2.0,1.0,0.03,0.05,0.05,100.0
1316,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.19,682105168,2.0,1.0,0.03,0.05,0.05,100.0
1323,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.38,682116327,2.0,1.0,0.03,0.05,0.05,100.0
1330,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.57,682127645,2.0,1.0,0.03,0.05,0.05,100.0
1337,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.76,682139167,2.0,1.0,0.03,0.05,0.05,100.0
1344,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.95,682152455,2.0,1.0,0.03,0.05,0.05,100.0
1351,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.0,682165229,2.0,1.0,0.03,0.05,0.05,100.0
1358,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.19,682174228,2.0,1.0,0.03,0.05,0.05,100.0
1365,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.38,682184693,2.0,1.0,0.03,0.05,0.05,100.0
1372,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.57,682197186,2.0,1.0,0.03,0.05,0.05,100.0
1379,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.76,682209806,2.0,1.0,0.03,0.05,0.05,100.0
1386,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.95,682223296,2.0,1.0,0.03,0.05,0.05,100.0
1393,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.0,682235622,2.0,1.0,0.03,0.05,0.05,100.0
1400,0.4,80,1.0,0.0,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.19,682246157,2.0,1.0,0.03,0.05,0.05,100.0
1407,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.38,682257522,2.0,1.0,0.03,0.05,0.05,100.0
1414,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.57,682269480,2.0,1.0,0.03,0.05,0.05,100.0
1421,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.76,682281906,2.0,1.0,0.03,0.05,0.05,100.0
1428,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.95,682296760,2.0,1.0,0.03,0.05,0.05,100.0
1435,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.0,682308718,2.0,1.0,0.03,0.05,0.05,100.0
1442,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.19,682317918,2.0,1.0,0.03,0.05,0.05,100.0
1449,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.38,682328694,2.0,1.0,0.03,0.05,0.05,100.0
1456,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.57,682340819,2.0,1.0,0.03,0.05,0.05,100.0
1463,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.76,682353699,2.0,1.0,0.03,0.05,0.05,100.0
1470,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.95,682367352,2.0,1.0,0.03,0.05,0.05,100.0
1477,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.0,682380019,2.0,1.0,0.03,0.05,0.05,100.0
1484,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.19,682389675,2.0,1.0,0.03,0.05,0.05,100.0
1491,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.38,682401237,2.0,1.0,0.03,0.05,0.05,100.0
1498,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.57,682413265,2.0,1.0,0.03,0.05,0.05,100.0
1505,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.76,682425564,2.0,1.0,0.03,0.05,0.05,100.0
1512,0.4,80,1.0,0.2,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.95,682438068,2.0,1.0,0.03,0.05,0.05,100.0
1519,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.0,682451231,2.0,1.0,0.03,0.05,0.05,100.0
1526,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.19,682462680,2.0,1.0,0.03,0.05,0.05,100.0
1533,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.38,682473939,2.0,1.0,0.03,0.05,0.05,100.0
1540,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.57,682484662,2.0,1.0,0.03,0.05,0.05,100.0
1547,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.76,682497269,2.0,1.0,0.03,0.05,0.05,100.0
1554,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.95,682510239,2.0,1.0,0.03,0.05,0.05,100.0
1561,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.0,682523015,2.0,1.0,0.03,0.05,0.05,100.0
1568,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.19,682532357,2.0,1.0,0.03,0.05,0.05,100.0
1575,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.38,682542596,2.0,1.0,0.03,0.05,0.05,100.0
1582,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.57,682554312,2.0,1.0,0.03,0.05,0.05,100.0
1589,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.76,682566625,2.0,1.0,0.03,0.05,0.05,100.0
1596,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.95,682579435,2.0,1.0,0.03,0.05,0.05,100.0
1603,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.0,682593209,2.0,1.0,0.03,0.05,0.05,100.0
1610,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.19,682602315,2.0,1.0,0.03,0.05,0.05,100.0
1617,0.4,80,1.0,0.4,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,30.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.38,682613247,2.0,1.0,0.03,0.05,0.05,100.0
1624,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.57,682624974,2.0,1.0,0.03,0.05,0.05,100.0
1631,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.76,682637724,2.0,1.0,0.03,0.05,0.05,100.0
1638,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,0.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.95,682650619,2.0,1.0,0.03,0.05,0.05,100.0
1645,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.0,682664903,2.0,1.0,0.03,0.05,0.05,100.0
1652,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,6.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.19,682674247,2.0,1.0,0.03,0.05,0.05,100.0
1659,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.38,682684393,2.0,1.0,0.03,0.05,0.05,100.0
1666,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.57,682696864,2.0,1.0,0.03,0.05,0.05,100.0
1673,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,12.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.76,682708037,2.0,1.0,0.03,0.05,0.05,100.0
1680,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.95,682720755,2.0,1.0,0.03,0.05,0.05,100.0
1687,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,18.0,20.0,2.0,0.25,1.0,0.05,10.0,1.0,0.0,682732909,2.0,1.0,0.03,0.05,0.05,100.0
1694,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.0,0.05,10.0,1.0,0.19,682741228,2.0,1.0,0.03,0.05,0.05,100.0
1701,0.4,80,1.0,0.6,0,15,1.0,0.1,0.5,1.0,41,1,1.0,0.5,24.0,20.0,2.0,0.25,0.5,0.05,10.0,1.0,0.38,682751878,2.0,1.0,0.03,0.05,0.05,100.0
